+--------------------------+---------------------------------------------+
| NAME                     | TBL_NAME                                    |
| trusted_sicli            | nes_parc_offres                             |
| trusted_sicli            | ness_parc_na_mig_res                        |
| trusted_sicli            | ness_parc_na_mig_res_test                   |
| trusted_sicli            | ness_parc_service                           |
| trusted_sicli            | ness_parc_service_test                      |
| trusted_sicli            | ness_parc_services                          |
| trusted_sicli            | ness_parc_vente                             |
| trusted_sicli            | ness_parc_vente_test                        |
| cra                      | nessico                                     |
| cra                      | nessico_hlr                                 |
| refined_cem              | network_hourly_traffic_cell                 |
| trusted_sicli            | new_reva                                    |
| mri_db                   | noappli_msch                                |
| refined_simbox           | nrt                                         |
| refined_seter            | number_day_localisation                     |
| refined_seter            | number_day_localisation_01                  |
| refined_seter            | number_night_localisation                   |
| refined_seter            | number_night_localisation_01                |
| covid19                  | number_to_check                             |
| refined_reporting        | numeroavrildistinct                         |
| trusted_pfs_osl          | oadj_da                                     |
| trusted_pfs_osl          | oadj_ma                                     |
| trusted_pfs_osl          | oaracda                                     |
| trusted_pfs_osl          | oaracma                                     |
| refined_obanque          | obank_month                                 |
| refined_obanque          | obank_week                                  |
| refined_obanque          | obank_week_bis                              |
| refined_obanque          | obank_week_tester                           |
| trusted_pfs_osl          | occn_da                                     |
| trusted_pfs_osl          | occn_ma                                     |
| trusted_pfs_ogb          | ocsdadp                                     |
| trusted_pfs_osl          | ocsdadp                                     |
| trusted_pfs_osl          | ocssid                                      |
| trusted_flytxt           | offer_catalog_data                          |
| trusted_flytxt           | offer_catalog_mapping                       |
| trusted_flytxt           | offer_creative                              |
| trusted_flytxt           | offer_data                                  |
| trusted_flytxt           | offer_product_mapping                       |
| refined                  | offnet                                      |
| fms                      | offnet                                      |
| trusted_sicli            | offnet                                      |
| refined_reporting        | offre_box_test                              |
| fms                      | offres                                      |
| refined_reporting        | offres_day                                  |
| refined_reporting        | offres_nessico_type                         |
| analytics                | offres_pass_illimix                         |
| analytics                | offres_pass_internet                        |
| analytics                | offres_pass_internet_full                   |
| pcheikhpouye             | ogb_format                                  |
| trusted_formats          | ogbformat                                   |
| test_dlk                 | om_acif_tmp                                 |
| test_dlk                 | om_acif_tmp_all                             |
| test_dlk                 | om_actif_1                                  |
| test_dlk                 | om_actif_2                                  |
| test_dlk                 | om_all_2_three                              |
| test_dlk                 | om_all_last_three                           |
| fms                      | om_arnaqueurs                               |
| refined_reporting        | om_aupuarpu                                 |
| refined_reporting        | om_aupuarpu_service                         |
| trusted_om_ogb           | om_ballancesubscribers                      |
| refined_om               | om_ca                                       |
| refined_om               | om_ca_ttcht                                 |
| refined_reporting        | om_daily_kpi                                |
| test_dlk                 | om_distinct_inactif_msisdn                  |
| refined_reporting        | om_global_check                             |
| refined_reporting        | om_global_check_agr                         |
| test_dlk                 | om_inacif_msisdn                            |
| test_dlk                 | om_inacif_msisdn_test                       |
| test_dlk                 | om_inacif_test                              |
| test_dlk                 | om_inacif_test_done                         |
| refined_om               | om_inactifs                                 |
| test_dlk                 | om_inactifs                                 |
| refined_om               | om_inactifs_12mois                          |
| test_dlk                 | om_last_nine_20221112                       |
| test_dlk                 | om_last_nine_20221113                       |
| test_dlk                 | om_last_nine_20221114                       |
| test_dlk                 | om_last_nine_twelve_20221112                |
| test_dlk                 | om_last_nine_twelve_20221113                |
| test_dlk                 | om_last_nine_twelve_20221114                |
| test_dlk                 | om_last_six_20221112                        |
| test_dlk                 | om_last_six_20221113                        |
| test_dlk                 | om_last_six_20221114                        |
| test_dlk                 | om_last_six_nine_20221112                   |
| test_dlk                 | om_last_six_nine_20221113                   |
| test_dlk                 | om_last_six_nine_20221114                   |
| test_dlk                 | om_last_three_20221112                      |
| test_dlk                 | om_last_three_20221113                      |
| test_dlk                 | om_last_three_20221114                      |
| test_dlk                 | om_last_three_six_20221112                  |
| test_dlk                 | om_last_three_six_20221113                  |
| test_dlk                 | om_last_three_six_20221114                  |
| test_dlk                 | om_last_twelve_20221112                     |
| test_dlk                 | om_last_twelve_20221113                     |
| test_dlk                 | om_last_twelve_20221114                     |
| default                  | om_mars                                     |
| covid19                  | om_mensuel_2020                             |
| analytics                | om_one_day_f_p2p                            |
| analytics                | om_one_day_rp2p                             |
| analytics                | om_one_mois_f_p2p                           |
| analytics                | om_one_mois_rp2p                            |
| analytics                | om_one_sem_f_p2p                            |
| analytics                | om_one_sem_rp2p                             |
| refined_om               | om_parc_actif                               |
| refined_reporting        | om_parc_channel_service                     |
| refined_reporting        | om_parc_distributors_global                 |
| refined_reporting        | om_parc_distributors_service                |
| test_dlk                 | om_receiver_2_three                         |
| test_dlk                 | om_receiver_last_three                      |
| test_dlk                 | om_receiver_last_twelve                     |
| test_dlk                 | om_receiver_more_twelve                     |
| test_dlk                 | om_receiver_nonactif                        |
| refined_reporting        | om_reseau_distri_day                        |
| refined_reporting        | om_reseau_distri_week                       |
| refined_reporting        | om_reseau_marchand_day                      |
| refined_reporting        | om_reseau_marchand_week                     |
| test_dlk                 | om_sender_2_three                           |
| test_dlk                 | om_sender_last_three                        |
| test_dlk                 | om_sender_last_twelve                       |
| test_dlk                 | om_sender_more_twelve                       |
| test_dlk                 | om_sender_nonactif                          |
| analytics                | om_trimestre_final_rfm                      |
| analytics                | om_trimestre_final_rfm_secours              |
| covid19                  | om_vendeurs                                 |
| covid19                  | om_vendeurs_position_adr                    |
| covid19                  | om_vendeurs_position_iucs                   |
| transient                | omtrans20210801                             |
| refined_reporting        | omwithmsisdn                                |
| analytics                | one_day                                     |
| analytics                | one_day_1                                   |
| analytics                | one_day_1_r                                 |
| analytics                | one_day_1_r_1                               |
| analytics                | one_day_1_s                                 |
| analytics                | one_day_1_s_1                               |
| analytics                | one_day_s_r                                 |
| analytics                | one_mois                                    |
| analytics                | one_mois_1                                  |
| analytics                | one_mois_1_r                                |
| analytics                | one_mois_1_r_1                              |
| analytics                | one_mois_1_s                                |
| analytics                | one_mois_1_s_1                              |
| analytics                | one_mois_s_r                                |
| analytics                | one_sem                                     |
| analytics                | one_sem_1                                   |
| analytics                | one_sem_1_r                                 |
| analytics                | one_sem_1_r_1                               |
| analytics                | one_sem_1_s                                 |
| analytics                | one_sem_1_s_1                               |
| analytics                | one_sem_s_r                                 |
| refined_obanque          | ora                                         |
| refined_smartcapex       | orange_money                                |
| refined_reporting        | orangemoney_arpu_global                     |
| refined_reporting        | orangemoney_arpu_service                    |
| refined_reporting        | orangemoney_aupu_global                     |
| refined_reporting        | orangemoney_aupu_service                    |
| refined_reporting        | orangemoney_daily_global                    |
| refined_reporting        | orangemoney_daily_service_declinaison       |
| refined_reporting        | orangemoney_daily_service_global            |
| refined_reporting        | orangemoney_formule_percentage              |
| refined_reporting        | orangemoney_volumejournalier                |
| trusted_pfs_osl          | orcg_da                                     |
| trusted_pfs_osl          | orcg_ma                                     |
| trusted_pfs_osl          | osdp_da                                     |
| trusted_pfs_osl          | osdp_ma                                     |
| covid19                  | osn_network                                 |
| refined_smartcapex       | osscounter2g                                |
| refined_smartcapex       | osscounter3g                                |
| refined_smartcapex       | osscounter3g_test                           |
| refined_smartcapex       | osscounter4g                                |
| trusted_cem              | osshuawei2g                                 |
| trusted_cem              | osshuawei2g_test                            |
| trusted_cem              | osshuawei2g_test_new                        |
| trusted_cem              | osshuawei3g                                 |
| trusted_cem              | osshuawei4g                                 |
| trusted_cem              | ossnokia2g                                  |
| trusted_cem              | ossnokia3g                                  |
| trusted_cem              | ossnokia4g                                  |
| trusted_cem              | ossnokia4g_octobre                          |
| trusted_cem              | ota                                         |
| trusted_cdr              | ota_compatible_4g                           |
| default                  | otarie_test_janvier_agg                     |
| default                  | otarie_test_mai                             |
| trusted_pfs              | otarie_vol                                  |
| trusted_pfs_osl          | otra_ma                                     |
| analytics                | ott_mareme                                  |
| default                  | outdegree_om_08                             |
| default                  | outdegree_om_kpi_08                         |
| default                  | outdegree_om_kpi_08_clean                   |
| crt                      | outdegreeom                                 |
| test_dlk                 | p2p_20221027_16_18                          |
| analytics                | p2p_20221107_16_18                          |
| test_dlk                 | p2p_20221107_16_18                          |
| analytics                | p2p_apres_blocage                           |
| analytics                | p2p_avant_blocage                           |
| analytics                | p2p_client_3m                               |
| analytics                | p2p_contacts                                |
| analytics                | p2p_fraudeurs                               |
| analytics                | p2p_juin                                    |
| analytics                | p2p_mars                                    |
| analytics                | p2p_mensuel                                 |
| analytics                | p2p_mensuel_client                          |
| analytics                | p2p_plus_clients_export_3m                  |
| analytics                | p2p_segment_mars                            |
| trusted_sicli            | p_c_prod                                    |
| trusted_sicli            | p_valeur                                    |
| refined_cem              | pagings                                     |
| trusted_ofms             | paiement_commission                         |
| trusted_cdr_ofms         | paiement_commission                         |
| fms                      | palliers_om                                 |
| refined_om               | parc_archive                                |
| refined_om               | parc_archive_horaire                        |
| refined_om               | parc_archive_horaire_old                    |
| refined_reporting        | parc_box                                    |
| refined_om               | parc_channel                                |
| refined_om               | parc_client_actif                           |
| refined_om               | parc_client_actif_service                   |
| refined_om               | parc_client_actif_service_month             |
| refined_om               | parc_daily                                  |
| refined_reporting        | parc_data_daily                             |
| refined_reporting        | parc_data_daily_agg                         |
| refined_reporting        | parc_data_daily_decli_agg                   |
| refined_reporting        | parc_data_monthly_decli_agg                 |
| refined_reporting        | parc_data_monthly_global_agg                |
| refined_reporting        | parc_data_weekly_decli_agg                  |
| refined_reporting        | parc_data_weekly_global_agg                 |
| refined_reporting        | parc_detaille_daily                         |
| refined_om               | parc_dtl_j                                  |
| refined_reporting        | parc_echange                                |
| refined_reporting        | parc_echangetest                            |
| trusted_pfs              | parc_hlr                                    |
| refined_seter            | parc_imei                                   |
| refined_seter            | parc_imsi                                   |
| refined_seter            | parc_imsi_localisation                      |
| refined_seter            | parc_imsi_localisation_day                  |
| refined_seter            | parc_imsi_sico                              |
| trusted_pfs_ogb          | parc_in                                     |
| transient_pfs_ogb        | parc_in_20200527                            |
| refined_reporting        | parc_last_call_date                         |
| refined_parc_ogb         | parc_ogb_daily                              |
| refined_parc_orangesn    | parc_orange                                 |
| refined_seter            | parc_orange                                 |
| refined_reporting        | parc_orange_daily                           |
| refined_parc_orangesn    | parc_orange_daily                           |
| analytics                | parc_orange_fevrier                         |
| analytics                | parc_orange_mai                             |
| refined_reporting        | parc_orange_monthly                         |
| refined_parc_orangesn    | parc_orange_monthly                         |
| refined_parc_orangesn    | parc_orange_pdm                             |
| refined_parc_orangesn    | parc_orange_pdm_daily                       |
| refined_reporting        | parc_orange_weekly                          |
| refined_reporting        | parc_pdm_daily                              |
| refined_reporting        | parc_pdm_monthly                            |
| refined_reporting        | parc_pdm_weekly                             |
| trusted_sicli            | parc_prepaid                                |
| refined_reporting        | parc_sargal                                 |
| refined_seter            | parc_sico                                   |
| refined_reporting        | parc_ventes_ca_monthly                      |
| trusted_pfs              | parc_zebra                                  |
| refined                  | parcpenguin                                 |
| sys                      | part_col_privs                              |
| sys                      | part_col_stats                              |
| refined_reporting        | part_de_marche                              |
| sys                      | part_privs                                  |
| trusted_sicli            | partenaires_khidma_touba                    |
| sys                      | partition_key_vals                          |
| sys                      | partition_keys                              |
| sys                      | partition_params                            |
| sys                      | partition_stats_view                        |
| sys                      | partitions                                  |
| mr                       | pass_illimix_mois                           |
| analytics                | pass_illimix_prefere                        |
| mr                       | pass_internet_mois                          |
| refined_reporting        | payg                                        |
| default                  | pdv                                         |
| refined_trafic           | pdv_om_distributor                          |
| default                  | pdv_seedo                                   |
| default                  | pdv_seedo_loc                               |
| refined_localisation     | pelerin_enrichie_touba_2021                 |
| trusted_pfs_osl          | pgw                                         |
| refined_obanque          | pico                                        |
| trusted_om               | pin_reset                                   |
| covid19                  | platinium                                   |
| trusted_cdr              | pokecall                                    |
| trusted_cdr              | port_dump                                   |
| refined_smartcapex       | porteuse3g                                  |
| covid19                  | position_cercles                            |
| covid19                  | position_cercles_nt                         |
| covid19                  | position_checked                            |
| analytics                | position_jour_trucall                       |
| analytics                | post_cashin                                 |
| refined_reporting        | potentiel_om_mobile                         |
| refined_seter            | potentiel_parc_seter                        |
| refined_seter            | potentiel_parc_seter01                      |
| refined_seter            | potentiel_parc_seter_test                   |
| trusted                  | prefix_all                                  |
| default                  | prefixe_i                                   |
| transient_cdr            | pretups_c2c_04                              |
| trusted_cdr_ogb          | pretups_c2s                                 |
| transient_cdr            | pretups_c2s_04                              |
| trusted_cdr              | pretups_c2s_o2c_c2c                         |
| transient_cdr            | pretups_o2c_04                              |
| trusted_cdr              | pretups_p2p                                 |
| transient_cdr            | pretups_p2p                                 |
| transient_cdr            | pretups_tmp                                 |
| trusted_flytxt           | product_details                             |
| trusted_sicli            | production                                  |
| trusted_flytxt           | program_information                         |
| trusted_cdr_promobile    | promobile_c2s                               |
| trusted_cdr_promobile    | promobile_gh                                |
| transient_cdr            | promobile_gh_2020092511                     |
| trusted_cdr_promobile    | promobile_nm                                |
| trusted_cdr_promobile    | promobile_p2p                               |
| trusted_cdr_promobile    | promobile_ztr                               |
| trusted_cdr_promobile    | promobile_zts                               |
| trusted_cdr_promobile    | promobile_ztt                               |
| refined_sicli            | pvt_absolu                                  |
| refined_sicli            | pvt_acquisition_sim                         |
| cem                      | qoe                                         |
| trusted_cem              | qoe                                         |
| refined_cem              | qoe_challenge_kpis                          |
| refined_cem              | qoe_challenge_table_for_model               |
| refined_cem              | qoe_challenge_table_for_model_v2            |
| refined_cem              | qoe_challenge_table_user_detail             |
| refined_cem              | qoe_challenge_table_user_detail_v2          |
| trusted_sicli            | radar_consommation_j                        |
| trusted_sicli            | radar_consommation_m                        |
| default                  | randomforest__suspects_month_08_11          |
| default                  | randomforest__suspects_month_08_13          |
| default                  | randomforest__suspects_month_08_18          |
| refined_gamingom         | randomforest__suspects_month_1046           |
| refined_gamingom         | randomforest__suspects_month_1047           |
| default                  | randomforest__suspects_month_94119          |
| default                  | randomforest__suspects_month_94210          |
| default                  | randomforest__suspects_month_943            |
| refined_gamingom         | randomforest__suspects_month_943            |
| refined_gamingom         | randomforest__suspects_month_944            |
| refined_gamingom         | randomforest__suspects_month_945            |
| refined_gamingom         | randomforest_suspects_monthly               |
| refined_sicli            | ravt_absolu                                 |
| refined_sicli            | ravt_acquisition_sim                        |
| analytics                | receiver_p2p_juin                           |
| analytics                | receiver_semaines_juin                      |
| refined_seter            | recharge                                    |
| analytics                | recharge_annuel                             |
| analytics                | recharge_annuel_jamono                      |
| refined_reporting        | recharge_daily_declinaison                  |
| refined_reporting        | recharge_daily_global                       |
| refined_recharge         | recharge_daily_test                         |
| refined_reporting        | recharge_daily_typerech                     |
| pcheikhpouye             | recharge_detaille_oozie                     |
| pcheikhpouye             | recharge_detaille_v3                        |
| pcheikhpouye             | recharge_detaille_v4                        |
| pcheikhpouye             | recharge_detaille_v6                        |
| pcheikhpouye             | recharge_detaille_v7                        |
| pcheikhpouye             | recharge_detaille_v8                        |
| refined_recharge         | recharge_detaillee                          |
| pcheikhpouye             | recharge_detaillee                          |
| pcheikhpouye             | recharge_detaillee_ogb                      |
| refined_recharge_ogb     | recharge_detaillee_ogb                      |
| pcheikhpouye             | recharge_detaillee_ogb_2                    |
| refined_recharge         | recharge_grossiste                          |
| pcheikhpouye             | recharge_grossiste_ogb                      |
| refined_recharge_ogb     | recharge_grossiste_ogb                      |
| refined_reporting        | recharge_hebdo_declinaison                  |
| refined_reporting        | recharge_hebdo_global                       |
| refined_reporting        | recharge_hebdo_typerech                     |
| refined_recharge         | recharge_kpi_monthly                        |
| pcheikhpouye             | recharge_kpi_monthly                        |
| pcheikhpouye             | recharge_kpi_monthly_ogb                    |
| refined_reporting        | recharge_monthly_declinaison                |
| refined_reporting        | recharge_monthly_global                     |
| pcheikhpouye             | recharge_monthly_kpi_v3                     |
| pcheikhpouye             | recharge_monthly_kpi_v4                     |
| pcheikhpouye             | recharge_monthly_kpi_v5                     |
| refined_reporting        | recharge_monthly_typerech                   |
| analytics                | recharge_trimestre                          |
| analytics                | recharge_trimestre_final                    |
| analytics                | recharge_trimestre_final_rfm                |
| analytics                | recharge_trimestre_jamono                   |
| analytics                | recharge_trimestres                         |
| refined_reporting        | rechargev2                                  |
| mr                       | reco_illimix_d                              |
| mr                       | reco_illimix_nvnd                           |
| mr                       | reco_illimix_v                              |
| mr                       | reco_illx                                   |
| mr                       | reco_internet_m2                            |
| mr                       | reco_internet_mois                          |
| mr                       | reco_table                                  |
| trusted_flytxt           | recommended_event                           |
| trusted_om_ogb           | reconciliation                              |
| trusted_cdr              | redemption                                  |
| transient_cdr            | redemption_20200430                         |
| trusted_sicli            | ref_correspondance_ppi_oem_om               |
| refined_smartcapex       | referentielsite                             |
| nba_nbo                  | refill                                      |
| nba_nbo                  | refill12years                               |
| refined                  | refined                                     |
| analytics                | reiteration_1441                            |
| test_dlk                 | rejected_table                              |
| analytics                | remboursement_annul                         |
| test_dlk                 | remboursement_annul                         |
| test_dlk                 | remboursement_annul_old                     |
| analytics                | rep2p_09_2022                               |
| analytics                | rep2p_10_2022                               |
| analytics                | rep2p_11_2022                               |
| analytics                | rep2p_mars                                  |
| analytics                | rep2p_om_2021                               |
| analytics                | rep2p_om_2021_1                             |
| analytics                | rep2p_om_2021_1_r                           |
| analytics                | rep2p_om_2021_1_s                           |
| analytics                | rep2p_om_2021_r                             |
| analytics                | rep2p_om_2021_s                             |
| analytics                | rep2p_om_2022                               |
| analytics                | rep2p_om_2022_1                             |
| analytics                | rep2p_om_2022_r                             |
| analytics                | rep2p_om_2022_s                             |
| trusted_cdr              | report_aoc_flag                             |
| trusted_cdr              | report_bonus                                |
| trusted_cdr              | report_bundle_offer                         |
| transient_cdr            | report_bundle_offer                         |
| transient_cdr            | report_bundle_offer_20200617                |
| trusted_cdr              | report_fellow_nbr                           |
| refined_reporting        | report_minutes                              |
| analytics                | reporting_cashin_distant                    |
| analytics                | reporting_cashout_distant                   |
| analytics                | reporting_cashout_distant_sauv              |
| analytics                | reporting_weekly_cashin_cashout_distant     |
| covid19                  | req0                                        |
| covid19                  | req01                                       |
| covid19                  | req1                                        |
| analytics                | req1                                        |
| refined_requisition      | req1441                                     |
| refined_requisition      | req1441_test                                |
| refined_requisition      | req1441nonsico                              |
| covid19                  | req3                                        |
| analytics                | req_dec_soda                                |
| covid19                  | req_extract                                 |
| covid19                  | req_imsi                                    |
| covid19                  | req_imsi2                                   |
| refined_localisation     | resident_enrichie_touba_2021                |
| refined_localisation     | resident_kaolack_2022                       |
| refined_localisation     | resident_tivaouane_2022                     |
| refined_localisation     | resident_touba_2022                         |
| trusted_sicli            | resiliation                                 |
| covid19                  | result_21_12                                |
| covid19                  | result_cercle                               |
| covid19                  | resultat_communautaire                      |
| covid19                  | resultats_cercle                            |
| analytics                | resultats_ciblage_juillet22                 |
| analytics                | resultats_ciblage_om_2021                   |
| analytics                | resume_annulation                           |
| refined_smartcapex       | revenue_client                              |
| analytics                | rfm_clients                                 |
| analytics                | rfm_clients2                                |
| analytics                | rfm_om_12m_final                            |
| analytics                | rfm_om_18mois                               |
| analytics                | rfm_recharge_12m_final                      |
| refined_flytxt           | rfm_recharge_test                           |
| analytics                | rfm_telco_18mois                            |
| default                  | roaming202109                               |
| default                  | roaming202110                               |
| covid19                  | roaming_in                                  |
| covid19                  | roaming_in_ranked                           |
| trusted_ofms             | rocom                                       |
| trusted_cdr_ofms         | rocom                                       |
| analytics                | roi_salaire                                 |
| sys                      | role_map                                    |
| sys                      | roles                                       |
| transient_sicli          | rtp                                         |
| trusted_flytxt           | rule_data                                   |
| trusted_flytxt           | rule_touchpoint_mapping                     |
| pcheikhpouye             | s_canc                                      |
| pcheikhpouye             | s_cchgi                                     |
| pcheikhpouye             | s_cetat                                     |
| pcheikhpouye             | s_cheur                                     |
| pcheikhpouye             | s_cheurl                                    |
| pcheikhpouye             | s_cmntc                                     |
| pcheikhpouye             | s_cmnte                                     |
| pcheikhpouye             | s_cracc                                     |
| pcheikhpouye             | s_croam                                     |
| pcheikhpouye             | s_csegf                                     |
| pcheikhpouye             | s_csegv                                     |
| pcheikhpouye             | s_cssgl                                     |
| pcheikhpouye             | s_ctsedo                                    |
| pcheikhpouye             | s_ctypc                                     |
| pcheikhpouye             | s_ctypi                                     |
| pcheikhpouye             | s_ctypj                                     |
| pcheikhpouye             | s_ctypr                                     |
| pcheikhpouye             | s_ctzon                                     |
| pcheikhpouye             | s_ianc                                      |
| pcheikhpouye             | s_iform                                     |
| pcheikhpouye             | s_imois                                     |
| pcheikhpouye             | s_ireg                                      |
| pcheikhpouye             | s_isegv                                     |
| pcheikhpouye             | s_itypc                                     |
| pcheikhpouye             | s_lanc                                      |
| pcheikhpouye             | s_lancs                                     |
| pcheikhpouye             | s_lappl                                     |
| pcheikhpouye             | s_larr                                      |
| pcheikhpouye             | s_lbase                                     |
| pcheikhpouye             | s_lbool                                     |
| pcheikhpouye             | s_lchan                                     |
| pcheikhpouye             | s_lchgi                                     |
| pcheikhpouye             | s_lcom                                      |
| pcheikhpouye             | s_lcont                                     |
| pcheikhpouye             | s_ldep                                      |
| pcheikhpouye             | s_ldusg                                     |
| pcheikhpouye             | s_lheur                                     |
| pcheikhpouye             | s_lheurl                                    |
| pcheikhpouye             | s_ljour                                     |
| pcheikhpouye             | s_lltyp                                     |
| pcheikhpouye             | s_lmig                                      |
| pcheikhpouye             | s_lmnt                                      |
| pcheikhpouye             | s_loperp                                    |
| pcheikhpouye             | s_lper                                      |
| pcheikhpouye             | s_lporta                                    |
| pcheikhpouye             | s_lpref                                     |
| pcheikhpouye             | s_lprep                                     |
| pcheikhpouye             | s_lprfi                                     |
| pcheikhpouye             | s_lproi                                     |
| pcheikhpouye             | s_lqua                                      |
| pcheikhpouye             | s_lracc                                     |
| pcheikhpouye             | s_lreg                                      |
| pcheikhpouye             | s_lretom                                    |
| pcheikhpouye             | s_lroam                                     |
| pcheikhpouye             | s_lsegf                                     |
| pcheikhpouye             | s_lsegr                                     |
| pcheikhpouye             | s_lsegv                                     |
| pcheikhpouye             | s_lsegv5l                                   |
| pcheikhpouye             | s_lsegvgl                                   |
| pcheikhpouye             | s_lsegvs                                    |
| pcheikhpouye             | s_lsign                                     |
| pcheikhpouye             | s_lsp                                       |
| pcheikhpouye             | s_lssgi                                     |
| pcheikhpouye             | s_lssgl                                     |
| pcheikhpouye             | s_lssglx                                    |
| pcheikhpouye             | s_lssgu                                     |
| pcheikhpouye             | s_ltckt                                     |
| pcheikhpouye             | s_ltcktv                                    |
| pcheikhpouye             | s_ltcli                                     |
| pcheikhpouye             | s_ltper                                     |
| pcheikhpouye             | s_ltsedo                                    |
| pcheikhpouye             | s_ltsrv                                     |
| pcheikhpouye             | s_ltypc                                     |
| pcheikhpouye             | s_ltypi                                     |
| pcheikhpouye             | s_ltypj                                     |
| pcheikhpouye             | s_ltypr                                     |
| pcheikhpouye             | s_ltzon                                     |
| pcheikhpouye             | s_lunv                                      |
| pcheikhpouye             | s_mois                                      |
| pcheikhpouye             | s_trim                                      |
| trusted_cdr              | samay_nitt                                  |
| refined                  | sample_truecall                             |
| analytics                | samplenbanbo_prepaid                        |
| analytics                | samplenbanbo_prepaid_10                     |
| refined_consommation     | sargal                                      |
| refined_reporting        | sauvegarderepertoire_month                  |
| trusted_pfs              | sbk                                         |
| information_schema       | schemata                                    |
| default                  | score_recharge                              |
| sys                      | sd_params                                   |
| sys                      | sds                                         |
| refined_reporting        | segment_recharge                            |
| refined_reporting        | segment_recharge_v2                         |
| refined                  | segmentation_dev                            |
| refined_modelisation     | segmentation_recharge                       |
| fms                      | segments                                    |
| covid19                  | selection                                   |
| refined_gamingom         | selfcashin_agg                              |
| refined_gamingom         | selfcashout_agg                             |
| analytics                | sender_semaines_juin                        |
| analytics                | sender_sms                                  |
| sys                      | sequence_table                              |
| sys                      | serde_params                                |
| sys                      | serdes                                      |
| trusted_sicli            | service                                     |
| refined_seter            | seter_bts_distance                          |
| refined_seter            | seter_cellule_proche                        |
| trusted_sicli            | sico                                        |
| transient_sicli          | sico                                        |
| crt                      | sico                                        |
| transient_sicli          | sico_20190411                               |
| transient_sicli          | sico_20190411_bis                           |
| transient_sicli          | sico_20190425                               |
| transient_sicli          | sico_20190625_compl                         |
| transient_sicli          | sico_20201215                               |
| transient_sicli          | sico_20210202                               |
| transient_sicli          | sico_20210223                               |
| transient_sicli          | sico_comp_20200901                          |
| transient_sicli          | sico_compl_20190625                         |
| transient_sicli          | sico_compl_20191203                         |
| transient_sicli          | sico_compl_20191223                         |
| transient_sicli          | sico_compl_20191224                         |
| transient_sicli          | sico_compl_20191225                         |
| transient_sicli          | sico_compl_20191226                         |
| transient_sicli          | sico_compl_20191227                         |
| transient_sicli          | sico_compl_20191228                         |
| transient_sicli          | sico_compl_20191229                         |
| transient_sicli          | sico_compl_20191230                         |
| transient_sicli          | sico_compl_20191231                         |
| transient_sicli          | sico_compl_20200101                         |
